objectid,fid_hi_wetlands,attribute,acres,wetland_type,status
3201,5788,M1RF1L,4.37983557,"Estuarine and Marine Deepwater",Digital
3202,5789,M1RF1L,1.62414729,"Estuarine and Marine Deepwater",Digital
3203,5790,M1RF1L,0.98374621,"Estuarine and Marine Deepwater",Digital
3204,5791,M1RF1L,0.27961783,"Estuarine and Marine Deepwater",Digital
3205,5792,M1RF1L,0.43977794,"Estuarine and Marine Deepwater",Digital
3206,5793,M1RF1L,0.71168831,"Estuarine and Marine Deepwater",Digital
3207,5794,M1RF1L,0.2849015,"Estuarine and Marine Deepwater",Digital
3208,5795,M1RF1L,3.06512088,"Estuarine and Marine Deepwater",Digital
3209,5796,M1RF1L,4.41160124,"Estuarine and Marine Deepwater",Digital
3210,5797,M1RF1L,2.96895711,"Estuarine and Marine Deepwater",Digital
3211,5798,M1RF1L,3.01898629,"Estuarine and Marine Deepwater",Digital
3212,5799,M1RF1L,1.97301623,"Estuarine and Marine Deepwater",Digital
3213,5800,M1RF1L,0.27649789,"Estuarine and Marine Deepwater",Digital
3214,5801,M1RF1L,0.88765427,"Estuarine and Marine Deepwater",Digital
3215,5802,M1RF1L,0.82943319,"Estuarine and Marine Deepwater",Digital
3216,5803,M1RF1L,0.76609156,"Estuarine and Marine Deepwater",Digital
3217,5804,M1RF1L,3.50207389,"Estuarine and Marine Deepwater",Digital
3218,5805,M1RF1L,2.25457622,"Estuarine and Marine Deepwater",Digital
3219,5806,M1RF1L,3.41295269,"Estuarine and Marine Deepwater",Digital
3220,5807,M1RF1L,10.39099766,"Estuarine and Marine Deepwater",Digital
3221,5808,M1RF1L,8.50719702,"Estuarine and Marine Deepwater",Digital
3222,5809,M1RF1L,1.34850047,"Estuarine and Marine Deepwater",Digital
3223,5810,M1RF1L,5879.09433274,"Estuarine and Marine Deepwater",Digital
3224,5811,M1RF1L,21.07442128,"Estuarine and Marine Deepwater",Digital
3225,5812,M1RF1L,0.3670256,"Estuarine and Marine Deepwater",Digital
3226,5813,M1RF1L,5.71483475,"Estuarine and Marine Deepwater",Digital
3227,5814,M1RF1L,926.11256593,"Estuarine and Marine Deepwater",Digital
3228,5815,M1RF1L,1644.15255568,"Estuarine and Marine Deepwater",Digital
3229,5816,M1RF1L,1071.01194558,"Estuarine and Marine Deepwater",Digital
3230,5817,M1RF1L,614.30894881,"Estuarine and Marine Deepwater",Digital
3231,5822,M1UBL,168.46154376,"Estuarine and Marine Deepwater",Digital
3232,5833,M1UBL,0.30669623,"Estuarine and Marine Deepwater",Digital
3233,5834,M1UBL,11.41352042,"Estuarine and Marine Deepwater",Digital
3234,5835,M1UBL,0.2800811,"Estuarine and Marine Deepwater",Digital
3235,5836,M1UBL,2.31171464,"Estuarine and Marine Deepwater",Digital
3236,5837,M1UBL,1.7194696,"Estuarine and Marine Deepwater",Digital
3237,5838,M1UBL,2.262568,"Estuarine and Marine Deepwater",Digital
3238,5839,M1UBL,1.99921742,"Estuarine and Marine Deepwater",Digital
3239,5840,M1UBL,0.17323697,"Estuarine and Marine Deepwater",Digital
3240,5841,M1UBL,5.06703188,"Estuarine and Marine Deepwater",Digital
3241,5842,M1UBL,3.88305947,"Estuarine and Marine Deepwater",Digital
3242,5843,M1UBL,28.74171725,"Estuarine and Marine Deepwater",Digital
3243,5844,M1UBL,2.85328323,"Estuarine and Marine Deepwater",Digital
3244,5845,M1UBL,27.62821228,"Estuarine and Marine Deepwater",Digital
3245,5846,M1UBL,1.17306146,"Estuarine and Marine Deepwater",Digital
3246,5847,M1UBL,0.23076855,"Estuarine and Marine Deepwater",Digital
3247,5848,M1UBL,1.39521961,"Estuarine and Marine Deepwater",Digital
3248,5849,M1UBL,2.99439833,"Estuarine and Marine Deepwater",Digital
3249,5850,M1UBL,1.39500394,"Estuarine and Marine Deepwater",Digital
3250,5851,M1UBL,2.6418722,"Estuarine and Marine Deepwater",Digital
3251,5852,M1UBL,0.24312398,"Estuarine and Marine Deepwater",Digital
3252,5853,M1UBL,0.76732447,"Estuarine and Marine Deepwater",Digital
3253,5854,M1UBL,123.60284837,"Estuarine and Marine Deepwater",Digital
3254,5855,M1UBL,0.11983097,"Estuarine and Marine Deepwater",Digital
3255,5856,M1UBL,0.10890181,"Estuarine and Marine Deepwater",Digital
3256,5857,M1UBL,0.08593793,"Estuarine and Marine Deepwater",Digital
3257,5858,M1UBL,98.98135834,"Estuarine and Marine Deepwater",Digital
3258,5859,M1UBL,45.91113571,"Estuarine and Marine Deepwater",Digital
3259,5860,M1UBL,30.06091732,"Estuarine and Marine Deepwater",Digital
3260,5861,M1UBLh,0.88918345,"Estuarine and Marine Deepwater",Digital
3261,5862,M1UBLx,0.08418741,"Estuarine and Marine Deepwater",Digital
3262,5863,M1UBLx,21.38819916,"Estuarine and Marine Deepwater",Digital
3263,5864,M1UBLx,19.32099895,"Estuarine and Marine Deepwater",Digital
3264,5865,M1UBLx,58.86062875,"Estuarine and Marine Deepwater",Digital
3265,5866,M1UBLx,32.97414093,"Estuarine and Marine Deepwater",Digital
3266,5867,M1UBLx,0.01093622,"Estuarine and Marine Deepwater",Digital
3267,5868,M1UBLx,9.95149588,"Estuarine and Marine Deepwater",Digital
3268,5869,M2AB/RSN,0.05697737,"Estuarine and Marine Wetland",Digital
3269,5870,M2AB/RSN,3.27164682,"Estuarine and Marine Wetland",Digital
3270,5871,M2RF1M,2.17866368,"Estuarine and Marine Wetland",Digital
3271,5872,M2RF1N,0.61237848,"Estuarine and Marine Wetland",Digital
3272,5873,M2RF1N,0.6021644,"Estuarine and Marine Wetland",Digital
3273,5874,M2RF1N,0.63235121,"Estuarine and Marine Wetland",Digital
3274,5875,M2RF1N,2.89678169,"Estuarine and Marine Wetland",Digital
3275,5876,M2RF1N,0.32779018,"Estuarine and Marine Wetland",Digital
3276,5877,M2RF1N,0.68686143,"Estuarine and Marine Wetland",Digital
3277,5878,M2RF1N,0.44340118,"Estuarine and Marine Wetland",Digital
3278,5879,M2RF1N,11.76582102,"Estuarine and Marine Wetland",Digital
3279,5880,M2RF1N,0.95812359,"Estuarine and Marine Wetland",Digital
3280,5881,M2RF1N,0.62059686,"Estuarine and Marine Wetland",Digital
3281,5882,M2RF1N,4.24571092,"Estuarine and Marine Wetland",Digital
3282,5883,M2RF1N,0.09423267,"Estuarine and Marine Wetland",Digital
3283,5884,M2RF1N,1.21716805,"Estuarine and Marine Wetland",Digital
3284,5885,M2RF1N,0.37555411,"Estuarine and Marine Wetland",Digital
3285,5886,M2RF1N,2.61817833,"Estuarine and Marine Wetland",Digital
3286,5887,M2RF1N,0.29030605,"Estuarine and Marine Wetland",Digital
3287,5888,M2RF1N,1.65365384,"Estuarine and Marine Wetland",Digital
3288,5889,M2RF1N,3.01222217,"Estuarine and Marine Wetland",Digital
3289,5890,M2RF1N,10.09616844,"Estuarine and Marine Wetland",Digital
3290,5891,M2RS/ABN,0.59260694,"Estuarine and Marine Wetland",Digital
3291,5892,M2RS/ABN,0.51361654,"Estuarine and Marine Wetland",Digital
3292,5893,M2RS/ABN,0.21749635,"Estuarine and Marine Wetland",Digital
3293,5894,M2RS/ABN,3.01320696,"Estuarine and Marine Wetland",Digital
3294,5895,M2RS/ABN,0.37235233,"Estuarine and Marine Wetland",Digital
3295,5896,M2RS/ABN,0.0587531,"Estuarine and Marine Wetland",Digital
3296,5897,M2RS/ABN,0.1382652,"Estuarine and Marine Wetland",Digital
3297,5898,M2RS/ABN,0.64875746,"Estuarine and Marine Wetland",Digital
3298,5899,M2RS/ABN,1.57209267,"Estuarine and Marine Wetland",Digital
3299,5900,M2RS/ABN,0.0829963,"Estuarine and Marine Wetland",Digital
3300,5901,M2RS/ABN,0.21976089,"Estuarine and Marine Wetland",Digital
3301,5902,M2RS/ABN,0.52516297,"Estuarine and Marine Wetland",Digital
3302,5903,M2RS/ABN,0.01141766,"Estuarine and Marine Wetland",Digital
3303,5904,M2RS/ABN,0.01041641,"Estuarine and Marine Wetland",Digital
3304,5905,M2RS/ABN,1.34897742,"Estuarine and Marine Wetland",Digital
3305,5906,M2RS/ABN,2.39627376,"Estuarine and Marine Wetland",Digital
3306,5907,M2RS/ABN,0.05011935,"Estuarine and Marine Wetland",Digital
3307,5908,M2RS/ABN,17.70319869,"Estuarine and Marine Wetland",Digital
3308,5909,M2RS/ABN,0.89456727,"Estuarine and Marine Wetland",Digital
3309,5910,M2RS/ABN,0.93344868,"Estuarine and Marine Wetland",Digital
3310,5911,M2RS/ABN,1.15836359,"Estuarine and Marine Wetland",Digital
3311,5912,M2RS/ABN,0.07477309,"Estuarine and Marine Wetland",Digital
3312,5913,M2RS/ABN,2.67961711,"Estuarine and Marine Wetland",Digital
3313,5914,M2RS/ABN,0.81191964,"Estuarine and Marine Wetland",Digital
3314,5915,M2RS/ABN,1.6078606,"Estuarine and Marine Wetland",Digital
3315,5916,M2RS/ABN,1.00443698,"Estuarine and Marine Wetland",Digital
3316,5917,M2RS/ABN,1.2617574,"Estuarine and Marine Wetland",Digital
3317,5918,M2RS/ABN,0.64921215,"Estuarine and Marine Wetland",Digital
3318,5919,M2RS/ABN,0.82304559,"Estuarine and Marine Wetland",Digital
3319,5920,M2RS/ABN,3.0025534,"Estuarine and Marine Wetland",Digital
3320,5921,M2RS/ABN,0.51972569,"Estuarine and Marine Wetland",Digital
3321,5922,M2RS/ABN,0.21034159,"Estuarine and Marine Wetland",Digital
3322,5923,M2RS/ABN,1.16026518,"Estuarine and Marine Wetland",Digital
3323,5924,M2RS/ABN,14.42754588,"Estuarine and Marine Wetland",Digital
3324,5925,M2RS/ABN,1.81729421,"Estuarine and Marine Wetland",Digital
3325,5926,M2RS/ABN,0.18809137,"Estuarine and Marine Wetland",Digital
3326,5927,M2RS/ABN,0.49332622,"Estuarine and Marine Wetland",Digital
3327,5928,M2RS/ABN,4.71777521,"Estuarine and Marine Wetland",Digital
3328,5929,M2RS/ABN,1.07886873,"Estuarine and Marine Wetland",Digital
3329,5930,M2RS/ABN,0.55961798,"Estuarine and Marine Wetland",Digital
3330,5931,M2RS/ABN,1.57818291,"Estuarine and Marine Wetland",Digital
3331,5932,M2RS/ABN,0.91982919,"Estuarine and Marine Wetland",Digital
3332,5933,M2RS/ABN,1.11287499,"Estuarine and Marine Wetland",Digital
3333,6004,M2RSN,0.07143483,"Estuarine and Marine Wetland",Digital
3334,6005,M2RSN,0.05866988,"Estuarine and Marine Wetland",Digital
3335,6006,M2RSN,0.04660447,"Estuarine and Marine Wetland",Digital
3336,6007,M2RSN,4.43194204,"Estuarine and Marine Wetland",Digital
3337,6008,M2RSN,0.05859232,"Estuarine and Marine Wetland",Digital
3338,6009,M2RSN,1.64166433,"Estuarine and Marine Wetland",Digital
3339,6010,M2RSN,0.19824705,"Estuarine and Marine Wetland",Digital
3340,6011,M2RSN,0.67518883,"Estuarine and Marine Wetland",Digital
3341,6012,M2RSN,0.02740131,"Estuarine and Marine Wetland",Digital
3342,6013,M2RSN,0.14082448,"Estuarine and Marine Wetland",Digital
3343,6014,M2RSN,2.16466295,"Estuarine and Marine Wetland",Digital
3344,6015,M2RSN,0.61420478,"Estuarine and Marine Wetland",Digital
3345,6016,M2RSN,1.08873717,"Estuarine and Marine Wetland",Digital
3346,6017,M2RSN,0.37504209,"Estuarine and Marine Wetland",Digital
3347,6018,M2RSN,0.60083008,"Estuarine and Marine Wetland",Digital
3348,6019,M2RSN,0.76916912,"Estuarine and Marine Wetland",Digital
3349,6020,M2RSN,0.63840303,"Estuarine and Marine Wetland",Digital
3350,6021,M2RSN,0.22855504,"Estuarine and Marine Wetland",Digital
3351,6022,M2RSN,0.14510695,"Estuarine and Marine Wetland",Digital
3352,6023,M2RSN,0.15148626,"Estuarine and Marine Wetland",Digital
3353,6024,M2RSN,6.35257036,"Estuarine and Marine Wetland",Digital
3354,6025,M2RSN,12.65317632,"Estuarine and Marine Wetland",Digital
3355,6026,M2RSN,0.17639693,"Estuarine and Marine Wetland",Digital
3356,6027,M2RSN,4.04014249,"Estuarine and Marine Wetland",Digital
3357,6028,M2RSN,7.0352537,"Estuarine and Marine Wetland",Digital
3358,6029,M2RSN,0.71931055,"Estuarine and Marine Wetland",Digital
3359,6030,M2RSN,0.63454985,"Estuarine and Marine Wetland",Digital
3360,6031,M2RSN,2.11279847,"Estuarine and Marine Wetland",Digital
3361,6032,M2RSN,0.57556955,"Estuarine and Marine Wetland",Digital
3362,6033,M2RSN,0.05882486,"Estuarine and Marine Wetland",Digital
3363,6034,M2RSN,0.11953692,"Estuarine and Marine Wetland",Digital
3364,6035,M2RSN,0.12429786,"Estuarine and Marine Wetland",Digital
3365,6036,M2RSN,0.03268145,"Estuarine and Marine Wetland",Digital
3366,6037,M2RSN,0.3209279,"Estuarine and Marine Wetland",Digital
3367,6038,M2RSN,0.02426303,"Estuarine and Marine Wetland",Digital
3368,6039,M2RSN,0.13963147,"Estuarine and Marine Wetland",Digital
3369,6040,M2RSN,0.26352256,"Estuarine and Marine Wetland",Digital
3370,6041,M2RSN,0.38553794,"Estuarine and Marine Wetland",Digital
3371,6042,M2RSN,0.02988212,"Estuarine and Marine Wetland",Digital
3372,6043,M2RSN,0.19464553,"Estuarine and Marine Wetland",Digital
3373,6044,M2RSN,0.02706933,"Estuarine and Marine Wetland",Digital
3374,6045,M2RSN,0.1092124,"Estuarine and Marine Wetland",Digital
3375,6046,M2RSN,0.17880376,"Estuarine and Marine Wetland",Digital
3376,6047,M2RSN,1.91522059,"Estuarine and Marine Wetland",Digital
3377,6048,M2RSN,0.64055084,"Estuarine and Marine Wetland",Digital
3378,6049,M2RSN,0.10843073,"Estuarine and Marine Wetland",Digital
3379,6050,M2RSN,0.17264292,"Estuarine and Marine Wetland",Digital
3380,6051,M2RSN,0.00388304,"Estuarine and Marine Wetland",Digital
3381,6052,M2RSN,0.56339671,"Estuarine and Marine Wetland",Digital
3382,6053,M2RSN,0.37816604,"Estuarine and Marine Wetland",Digital
3383,6054,M2RSN,0.54788791,"Estuarine and Marine Wetland",Digital
3384,6055,M2RSN,0.17934013,"Estuarine and Marine Wetland",Digital
3385,6056,M2RSN,0.09183849,"Estuarine and Marine Wetland",Digital
3386,6057,M2RSN,0.67879306,"Estuarine and Marine Wetland",Digital
3387,6058,M2RSN,2.69100181,"Estuarine and Marine Wetland",Digital
3388,6059,M2RSN,0.23647478,"Estuarine and Marine Wetland",Digital
3389,6060,M2RSN,1.47219451,"Estuarine and Marine Wetland",Digital
3390,6061,M2RSN,0.36788666,"Estuarine and Marine Wetland",Digital
3391,6062,M2RSN,1.97269083,"Estuarine and Marine Wetland",Digital
3392,6063,M2RSN,13.17024338,"Estuarine and Marine Wetland",Digital
3393,6064,M2RSN,0.15814225,"Estuarine and Marine Wetland",Digital
3394,6065,M2RSN,0.15268522,"Estuarine and Marine Wetland",Digital
3395,6066,M2RSN,3.68558077,"Estuarine and Marine Wetland",Digital
3396,6067,M2RSN,0.2615565,"Estuarine and Marine Wetland",Digital
3397,6068,M2RSN,0.41800191,"Estuarine and Marine Wetland",Digital
3398,6069,M2RSN,1.39308678,"Estuarine and Marine Wetland",Digital
3399,6070,M2RSN,0.47389817,"Estuarine and Marine Wetland",Digital
3400,6071,M2RSN,0.06321184,"Estuarine and Marine Wetland",Digital
3401,6072,M2RSN,0.09530957,"Estuarine and Marine Wetland",Digital
3402,6073,M2RSN,0.1445469,"Estuarine and Marine Wetland",Digital
3403,6074,M2RSN,0.26933852,"Estuarine and Marine Wetland",Digital
3404,6075,M2RSN,0.57729777,"Estuarine and Marine Wetland",Digital
3405,6076,M2RSNx,0.04918192,"Estuarine and Marine Wetland",Digital
3406,6077,M2RSNx,0.229024,"Estuarine and Marine Wetland",Digital
3407,6078,M2RSP,0.02476063,"Estuarine and Marine Wetland",Digital
3408,6079,M2RSP,0.61792847,"Estuarine and Marine Wetland",Digital
3409,6080,M2RSP,0.06452271,"Estuarine and Marine Wetland",Digital
3410,6081,M2RSP,0.06273878,"Estuarine and Marine Wetland",Digital
3411,6082,M2RSP,0.73108114,"Estuarine and Marine Wetland",Digital
3412,6083,M2RSP,0.41726814,"Estuarine and Marine Wetland",Digital
3413,6084,M2RSP,5.22869011,"Estuarine and Marine Wetland",Digital
3414,6085,M2RSP,5.24880855,"Estuarine and Marine Wetland",Digital
3415,6086,M2RSP,0.16866715,"Estuarine and Marine Wetland",Digital
3416,6087,M2RSP,0.49115077,"Estuarine and Marine Wetland",Digital
3417,6088,M2RSP,4.4620774,"Estuarine and Marine Wetland",Digital
3418,6089,M2RSP,0.96476369,"Estuarine and Marine Wetland",Digital
3419,6090,M2RSP,0.65094084,"Estuarine and Marine Wetland",Digital
3420,6091,M2RSP,0.66068105,"Estuarine and Marine Wetland",Digital
3421,6092,M2RSP,0.48021989,"Estuarine and Marine Wetland",Digital
3422,6093,M2RSP,0.61922317,"Estuarine and Marine Wetland",Digital
3423,6094,M2RSP,0.24542385,"Estuarine and Marine Wetland",Digital
3424,6095,M2RSP,0.60411424,"Estuarine and Marine Wetland",Digital
3425,6096,M2RSP,0.47108701,"Estuarine and Marine Wetland",Digital
3426,6097,M2RSP,0.06114362,"Estuarine and Marine Wetland",Digital
3427,6098,M2RSP,2.99718589,"Estuarine and Marine Wetland",Digital
3428,6099,M2RSP,0.98784717,"Estuarine and Marine Wetland",Digital
3429,6100,M2RSP,0.36222963,"Estuarine and Marine Wetland",Digital
3430,6101,M2RSP,0.07504372,"Estuarine and Marine Wetland",Digital
3431,6102,M2RSP,0.02474133,"Estuarine and Marine Wetland",Digital
3432,6103,M2RSP,0.05792186,"Estuarine and Marine Wetland",Digital
3433,6104,M2RSP,0.3284175,"Estuarine and Marine Wetland",Digital
3434,6105,M2RSP,0.11696606,"Estuarine and Marine Wetland",Digital
3435,6106,M2RSP,0.80276765,"Estuarine and Marine Wetland",Digital
3436,6107,M2RSP,0.06865567,"Estuarine and Marine Wetland",Digital
3437,6108,M2RSP,0.05124846,"Estuarine and Marine Wetland",Digital
3438,6109,M2RSP,0.94669422,"Estuarine and Marine Wetland",Digital
3439,6110,M2RSP,0.05509433,"Estuarine and Marine Wetland",Digital
3440,6111,M2RSP,0.2135361,"Estuarine and Marine Wetland",Digital
3441,6112,M2RSP,0.04207707,"Estuarine and Marine Wetland",Digital
3442,6113,M2RSP,0.44165016,"Estuarine and Marine Wetland",Digital
3443,6114,M2RSP,1.37058983,"Estuarine and Marine Wetland",Digital
3444,6115,M2RSP,0.88252107,"Estuarine and Marine Wetland",Digital
3445,6116,M2RSP,0.1638327,"Estuarine and Marine Wetland",Digital
3446,6117,M2RSP,0.38890396,"Estuarine and Marine Wetland",Digital
3447,6118,M2RSP,0.30101298,"Estuarine and Marine Wetland",Digital
3448,6119,M2RSP,0.21431838,"Estuarine and Marine Wetland",Digital
3449,6120,M2RSP,0.07376706,"Estuarine and Marine Wetland",Digital
3450,6121,M2RSP,0.38487591,"Estuarine and Marine Wetland",Digital
3451,6122,M2RSP,1.05695547,"Estuarine and Marine Wetland",Digital
3452,6123,M2RSP,3.75050516,"Estuarine and Marine Wetland",Digital
3453,6124,M2RSP,0.43598122,"Estuarine and Marine Wetland",Digital
3454,6125,M2RSP,0.94232706,"Estuarine and Marine Wetland",Digital
3455,6126,M2RSP,0.22679261,"Estuarine and Marine Wetland",Digital
3456,6127,M2RSP,2.61083137,"Estuarine and Marine Wetland",Digital
3457,6128,M2RSP,0.14893065,"Estuarine and Marine Wetland",Digital
3458,6129,M2RSP,0.10503954,"Estuarine and Marine Wetland",Digital
3459,6130,M2RSP,0.01458059,"Estuarine and Marine Wetland",Digital
3460,6131,M2RSP,1.77810133,"Estuarine and Marine Wetland",Digital
3461,6132,M2RSPs,0.06747871,"Estuarine and Marine Wetland",Digital
3462,6133,M2RSPs,0.04586737,"Estuarine and Marine Wetland",Digital
3463,6134,M2RSPs,0.09690754,"Estuarine and Marine Wetland",Digital
3464,6135,M2RSPs,0.13640438,"Estuarine and Marine Wetland",Digital
3465,6136,M2RSPs,0.05901832,"Estuarine and Marine Wetland",Digital
3466,6137,M2RSPs,0.26521478,"Estuarine and Marine Wetland",Digital
3467,6138,M2RSPs,0.12632132,"Estuarine and Marine Wetland",Digital
3468,6139,M2RSPs,0.06625638,"Estuarine and Marine Wetland",Digital
3469,6140,M2RSPs,0.14590768,"Estuarine and Marine Wetland",Digital
3470,6141,M2RSPs,0.2773345,"Estuarine and Marine Wetland",Digital
3471,6142,M2RSPs,0.13100545,"Estuarine and Marine Wetland",Digital
3472,6143,M2RSPs,0.10243545,"Estuarine and Marine Wetland",Digital
3473,6144,M2RSPs,0.15409315,"Estuarine and Marine Wetland",Digital
3474,6145,M2RSPs,0.19527132,"Estuarine and Marine Wetland",Digital
3475,6146,M2RSPs,0.19868842,"Estuarine and Marine Wetland",Digital
3476,6147,M2RSPs,0.26911367,"Estuarine and Marine Wetland",Digital
3477,6148,M2US/ABM,0.18932781,"Estuarine and Marine Wetland",Digital
3478,6149,M2US/ABN,40.26739345,"Estuarine and Marine Wetland",Digital
3479,6150,M2US/ABN,13.02649437,"Estuarine and Marine Wetland",Digital
3480,6151,M2US/ABN,7.4396943,"Estuarine and Marine Wetland",Digital
3481,6152,M2US/ABN,186.40548896,"Estuarine and Marine Wetland",Digital
3482,6153,M2US/ABN,0.54597511,"Estuarine and Marine Wetland",Digital
3483,6171,M2USN,0.32027005,"Estuarine and Marine Wetland",Digital
3484,6172,M2USN,0.2994858,"Estuarine and Marine Wetland",Digital
3485,6173,M2USN,4.55710168,"Estuarine and Marine Wetland",Digital
3486,6174,M2USN,0.24004376,"Estuarine and Marine Wetland",Digital
3487,6175,M2USN,0.11423653,"Estuarine and Marine Wetland",Digital
3488,6176,M2USN,0.06362767,"Estuarine and Marine Wetland",Digital
3489,6177,M2USN,0.12663061,"Estuarine and Marine Wetland",Digital
3490,6178,M2USN,0.13490842,"Estuarine and Marine Wetland",Digital
3491,6179,M2USN,0.18909663,"Estuarine and Marine Wetland",Digital
3492,6180,M2USN,0.47870748,"Estuarine and Marine Wetland",Digital
3493,6181,M2USN,0.12212863,"Estuarine and Marine Wetland",Digital
3494,6182,M2USN,0.11540316,"Estuarine and Marine Wetland",Digital
3495,6183,M2USN,0.49283519,"Estuarine and Marine Wetland",Digital
3496,6184,M2USN,1.12635126,"Estuarine and Marine Wetland",Digital
3497,6185,M2USN,1.12159021,"Estuarine and Marine Wetland",Digital
3498,6186,M2USN,0.76019959,"Estuarine and Marine Wetland",Digital
3499,6187,M2USN,1.88773032,"Estuarine and Marine Wetland",Digital
3500,6188,M2USN,0.23710346,"Estuarine and Marine Wetland",Digital
3501,6189,M2USN,0.4661889,"Estuarine and Marine Wetland",Digital
3502,6190,M2USN,0.436875,"Estuarine and Marine Wetland",Digital
3503,6191,M2USN,1.50568316,"Estuarine and Marine Wetland",Digital
3504,6192,M2USN,0.4117333,"Estuarine and Marine Wetland",Digital
3505,6193,M2USN,0.49932074,"Estuarine and Marine Wetland",Digital
3506,6194,M2USN,3.08103461,"Estuarine and Marine Wetland",Digital
3507,6195,M2USN,0.18484104,"Estuarine and Marine Wetland",Digital
3508,6196,M2USN,0.5089321,"Estuarine and Marine Wetland",Digital
3509,6197,M2USN,0.73239458,"Estuarine and Marine Wetland",Digital
3510,6198,M2USN,1.2473537,"Estuarine and Marine Wetland",Digital
3511,6199,M2USN,4.23119001,"Estuarine and Marine Wetland",Digital
