objectid,zone_class,zoning_des,zoning_lab,loaddate,st_areashape,st_perimetershape
1484,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,187761.58543979,6850.87622403466
1485,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,42157.867267358,1013.85266205407
1486,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,491258.985493768,3299.53255032403
1487,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,197725.227532272,1992.26643595179
1488,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,289148.484695951,3166.29354435877
1489,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,66502.0689494916,1759.9155652656
1490,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,14991.6653645145,875.076538465198
1491,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,552283.120226666,5540.81628674084
1492,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,7178.57031816217,887.849997793995
1493,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,29532.9019723918,2766.38258402689
1494,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,47867.8393011206,2117.1267202947
1495,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,6800.12757557092,373.469034078569
1496,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,410591.734208533,5119.80278157414
1497,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,2557.11060825722,258.319861462654
1498,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,31952.318695724,753.809617182049
1499,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,39758.5497738054,1034.89161913142
1500,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,17178.5612224063,550.00921044089
1501,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,220170.785890946,3484.83177101834
1502,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,162664.971549467,2505.90955714088
1503,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,154256.954136775,4302.5151469131
1504,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,14350.8158596586,742.179918282959
1505,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,157488.97092277,3799.75219968414
1506,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,139436.131851162,1640.46200640958
1507,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,5836.42351114147,527.811671099326
1508,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,79342.5451431706,1855.19928616699
1509,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,395963.177454748,3680.53496109646
1510,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,25471.7001334385,957.505907707558
1511,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1287580.44788005,22853.398272702
1512,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,244536.181303293,6283.70121782057
1513,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,1284121.94692328,9758.46015387906
1514,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,226023.863170035,4495.80218843222
1515,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,33194.3294203735,963.199019409185
1516,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,25877.4917535275,1173.72037979966
1517,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,95604.3781139033,2505.61646323617
1518,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,286814.873223951,4120.22635409788
1519,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,864616.27787503,7592.06523948676
1520,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,398208.005535142,3822.59388099491
1521,R-5,R-5 Residential District,R-5,2023/09/15 00:00:00+00,85685.385030037,1792.51323656435
1522,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,88048.8879845376,2733.45395656051
1523,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,14904.0409933023,547.429223221919
1524,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,24490.9556774736,731.789698697986
1525,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,5968.84301825245,322.363579613617
1526,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,32951.3924291012,1075.42921562913
1527,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,7272.60688706344,367.536117710459
1528,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,240132.131733254,3223.57168791125
1529,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,19608.9821621389,661.999366860986
1530,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,764446.001954201,6460.16768015571
1531,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,388054.272944914,4845.10168866027
1532,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,98974.9802021065,2184.98214309042
1533,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,668849.855271804,4422.35917054904
1534,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,1856611.73612239,10302.6569382544
1535,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,490595.397443361,5955.57471826994
1536,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,463385.425681122,5522.75093058389
1537,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,1046142.74296835,7456.0779639379
1538,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,423078.855480042,4739.55183236616
1539,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,39425.7595547701,1169.54742430394
1540,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,53627.1157708153,1371.93436218408
1541,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,3514563.76576165,16127.430620042
1542,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,158981.719092364,1696.8896567685
1543,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,228343.631525387,2217.69037269808
1544,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,357663.32294077,5048.08666579946
1545,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,819570.217321465,4652.61238373577
1546,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,664665.453539118,4850.08621803904
1547,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,132385.507569272,1740.42677573028
1548,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,223221.163921042,2210.77047777233
1549,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,380278.174563051,4589.68856171855
1550,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,1690.47558831704,164.574233724137
1551,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,94599.6866056361,1819.21721331185
1552,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,1816640.15099786,10022.9847206919
1553,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,264387.868146365,3614.16556146981
1554,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,295409.600145787,2804.65775208963
1555,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,370773.737345763,3866.87833111417
1556,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,5584.589950136,318.294453480266
1557,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,1575.03785701571,165.707432276157
1558,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,28287.3270366033,769.953337538273
1559,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,18992.094459149,859.971645507815
1560,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,522924.022545011,4653.50533817357
1561,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,699627.95332001,4265.89729848936
1562,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,690969.846404967,7501.49055682646
1563,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,238723.584181069,2152.61841292669
1564,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,42494.2593127286,1261.28042427113
1565,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,25109.5975690115,1073.91126309082
1566,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,9495.06161351978,586.851867745363
1567,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,4965.16698397307,276.201119986634
1568,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,213283.377717584,4389.8582250169
1569,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,11443.2942957979,620.136616419251
1570,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,70580.8936698701,1413.27200615493
1571,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,76014.7201016704,1416.24144360603
1572,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,20649.5622564125,569.05526445821
1573,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,458001.873006892,5210.064457031
1574,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,4719.32153300809,298.248161151916
1575,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,3311.35942985963,267.18829402017
1576,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,22339.8374831131,868.110871481448
1577,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,235197.612632468,6147.71529324878
1578,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,654947.575977422,4678.96249437759
1579,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,360149.307081868,3876.51152817298
1580,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,44766.6778688413,820.778820568271
1581,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,74790.6591506069,1227.55286632885
1582,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,132268.787282584,1721.97196427281
1583,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,166728.591603695,4583.94460249458
1584,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,113779.851682172,1878.09135829863
1585,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,26449.701630779,695.538210719046
1586,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,170265.918237611,1927.795114608
1587,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,360720.319128327,3240.85785314279
1588,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,286181.304740692,2326.58690812752
1589,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,106890.925436671,1376.8312277231
1590,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,23883.0911417808,647.403782929249
1591,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,84188.3094084428,1780.89815312363
1592,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,631191.468421187,7222.06365041714
1593,Resort,Resort District,RESORT,2023/09/15 00:00:00+00,387989.812026311,4709.70134562268
1594,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,0.056212941497467,27.9374702345402
1595,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,0.056212941497467,27.9374702345402
1596,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,0.0541584875609082,41.9641918986067
1597,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,0.0320071632676129,22.1920973840989
1598,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,9.69000237569222e-06,0.0247746179730735
1599,R-7.5,R-7.5 Residential District,R-7.5,2023/09/15 00:00:00+00,0.000371124955702573,0.615155053144432
1600, , , ,2023/09/15 00:00:00+00,22362.002518111,2419.08886409768
1601, , , ,2023/09/15 00:00:00+00,12.7072300026545,28.9799472086
1602, , , ,2023/09/15 00:00:00+00,0.540332580526056,9.79622060031073
1603, , , ,2023/09/15 00:00:00+00,3890.27347227432,689.804627296333
1604,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,738.453670549624,123.364621937556
1605,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,1678.44907003828,169.701837519497
1606,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,2971.76354073845,277.322903421651
1607,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,1006.41305868465,127.830943167187
1608,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,4134.27987775445,403.595628492331
1609,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,909.508472640922,124.408853947292
1610,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,548.263899106867,95.2362182577163
1611,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,973.008931731759,129.525257979146
1612,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,3119.03178412748,284.2165362539
1613,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,2692.40907557476,253.190116437415
1614,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,682.548850041429,109.144129743211
1615,A-1,A-1 Low-density Apartment District,A-1,2023/09/15 00:00:00+00,273320.802225532,4115.01090307596
1616,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,2118.6504397243,209.67240901255
1617,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,736.025000324994,112.310641330693
1618,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,43760.8604177677,1242.53150837684
1619,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,43138.9876997492,1137.9232233246
1620,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,1363331.51203267,9848.85808842419
1621,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,95149.2927428809,1895.52346214746
1622,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,1752752.54031639,15330.3792934127
1623,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,10516.3080480841,470.590295241057
1624,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,11465.3366336019,429.898299077607
1625,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,49116.3860649838,898.953136140226
1626,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,1502.16229218873,160.249809682957
1627,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,2928.08802867985,233.092233384864
1628,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,6834.33736840512,534.076753982064
1629,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,225043.440179392,3765.05393021539
1630,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,6975.4695765317,345.001297711939
1631,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,4400.92487266445,383.080781745148
1632,A-2,A-2 Medium-density Apartment District,A-2,2023/09/15 00:00:00+00,7654.62576882339,506.889593028276
1633,A-3,A-3 High-density Apartment District,A-3,2023/09/15 00:00:00+00,90678.6017205054,1249.96260670634
1634,A-3,A-3 High-density Apartment District,A-3,2023/09/15 00:00:00+00,47193.255003777,1056.60560558081
1635,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,129388084.407722,134979.564534974
1636,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,313.368434986773,93.0573164168952
1637,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,13871.4135640314,699.861086880651
1638,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,984.679832669026,129.305006763055
1639,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,723.731350852526,111.275204430597
1640,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,1388.62465884558,166.930875370904
1641,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,161497.662744569,2505.99597258937
1642,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,500475.663017628,4512.81764354255
1643,Aloha,State Jurisdiction: Aloha Tower Project (Admin. by Aloha Tower Development Corp.),ALOHA TOWER PROJ.,2023/09/15 00:00:00+00,130449.3640169,2624.20224737984
1644,Apart,Apartment Precinct (Waikiki Special District),APT. PRECINCT,2023/09/15 00:00:00+00,359505.041770209,5801.0695153912
1645,Apart,Apartment Precinct (Waikiki Special District),APT. PRECINCT,2023/09/15 00:00:00+00,102806.512509066,2029.59403181969
1646,ApartMix,Apartment Mixed Use Subprecinct (Waikiki Special District),APT. MIXED USE SUBPRECINCT,2023/09/15 00:00:00+00,88888.9396323536,3670.2774082669
1647,ApartMix,Apartment Mixed Use Subprecinct (Waikiki Special District),APT. MIXED USE SUBPRECINCT,2023/09/15 00:00:00+00,52501.4761201866,1729.70273809365
1648,ApartMix,Apartment Mixed Use Subprecinct (Waikiki Special District),APT. MIXED USE SUBPRECINCT,2023/09/15 00:00:00+00,8219.42841320638,405.348833219725
1649,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,21853.0891851816,933.950822860001
1650,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1769.97102621315,223.524676665246
1651,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,34682.8477708913,1574.85902308949
1652,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1011.57755561708,133.967503414026
1653,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,686.843154282329,114.026732777476
1654,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3404.96714134484,257.277045883247
1655,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,5969.44011284278,313.497003385511
1656,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3149.7100895168,244.438405759248
1657,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,13330.5143907643,763.255935432285
1658,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2077.44469923312,226.563363930849
1659,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3477.8253418811,240.976455098694
1660,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,6520.43044582771,514.995943090789
1661,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,4050.51340687688,264.713702966282
1662,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,13114.4991617841,800.443783222297
1663,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,894.750741276254,147.080361652748
1664,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,4567.08806743652,308.843234505266
1665,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2725.32547414037,239.891432397791
1666,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2742.9786815115,241.269162416627
1667,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3339.93882074009,267.32071882397
1668,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,14637.9233487642,787.693125264226
1669,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3036.22809344076,212.782416665709
1670,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2084.52407416247,186.890447927628
1671,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2149.82788863412,193.69076636884
1672,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,363322.868059081,7767.6778145375
1673,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,8304.16562178912,461.15374353828
1674,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,0.23439391932901,4.56537061504918
1675,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,7071.09989324177,367.510892282656
1676,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,431475.965754549,7838.79919176381
1677,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,14861.2357752049,603.638520512324
1678,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,205779.595070094,4976.70562363847
1679,B-2,B-2 Community Business District,B-2,2023/09/15 00:00:00+00,26793.6559496402,714.872047621767
1680,BMX-3,BMX-3 Community Business Mixed Use District,BMX-3,2023/09/15 00:00:00+00,1650478.89791848,15834.8748835458
1681,BMX-3,BMX-3 Community Business Mixed Use District,BMX-3,2023/09/15 00:00:00+00,109570.103427898,1516.07144501739
1682,BMX-3,BMX-3 Community Business Mixed Use District,BMX-3,2023/09/15 00:00:00+00,203479.519407394,5938.57556777217
1683,BMX-4,BMX-4 Central Business Mixed Use District,BMX-4,2023/09/15 00:00:00+00,664016.183275055,5267.22616961509
1684,C,Country District,COUNTRY,2023/09/15 00:00:00+00,169803.326097219,2492.58479092891
1685,C,Country District,COUNTRY,2023/09/15 00:00:00+00,62571.4609174474,1451.08528193654
1686,C,Country District,COUNTRY,2023/09/15 00:00:00+00,14112.8644085319,583.165934930039
1687,F-1,F-1 Federal and Military Preservation District,F-1,2023/09/15 00:00:00+00,23118.6318055093,846.799446578202
1688,I-1,I-1 Limited Industrial District,I-1,2023/09/15 00:00:00+00,7076.49522330449,497.596826806608
1689,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,4963.70349413818,451.847318096995
1690,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,67321.5605778765,2237.52787534044
1691,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,2114943.48727988,10810.0100042284
1692,Kak,State Jurisdiction: Kakaako Community Development District (Admin. by HCDA),KAKAAKO COMM. DEV. DISTRICT,2023/09/15 00:00:00+00,2486738.95288678,6766.00605470747
1693,Kak,State Jurisdiction: Kakaako Community Development District (Admin. by HCDA),KAKAAKO COMM. DEV. DISTRICT,2023/09/15 00:00:00+00,14012.9120774135,486.309825302525
1694,MU,Mixed Use Precinct (Kakaako Special Design District),MIXED USE,2023/09/15 00:00:00+00,4699.99054631993,634.687375063919
1695,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,137.749391720606,98.7549016838233
1696,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2949.03191775542,797.827277229888
1697,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,21.1309530461972,50.9190186159399
1698,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,65.6102543823334,74.1447755414123
1699,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2077267.4939097,6459.01475240755
1700,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,180.702948315436,61.3704345500977
1701,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,194.97035943996,61.6270821944166
1702,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,445035.73991462,2636.98980414621
1703,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,495673961.531659,497413.334640182
1704,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,378.86113892957,138.967297368356
1705,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,624.724615415507,335.992192636009
1706,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,6520.95749393363,328.092846554443
1707,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,3356.98052898623,275.909869920472
1708,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,13107.0463362331,516.841677176371
1709,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2760.26016038701,220.360671940081
1710,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,93893.6195077474,1348.9584343597
1711,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18872.3647571359,546.083775963835
1712,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,82993.132252083,2916.5979543272
1713,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,834680.043789534,4943.2434605292
1714,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,22287.6972772834,609.476545407447
1715,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,757629.018805704,5526.93332100762
1716,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7001.11232613007,337.430983777685
1717,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4619.07779790814,277.005315959107
1718,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,24814.4684286589,628.955314145539
1719,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,604.627693880282,99.7325689154779
1720,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,37518.0546017856,900.964917542513
1721,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,756.980846801054,113.358954216785
1722,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,61265.041730065,1021.53724469635
1723,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,31086.1617726815,685.767406619715
1724,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18716.3718559933,559.31009461941
1725,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4236.72562017435,276.791362608559
1726,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1883.71004997611,276.638982232067
1727,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,24155.2846121788,741.536907497172
1728,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,93409.2276109387,1858.03236156224
1729,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,31621.2119514899,781.031157097111
1730,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,73537.3029451048,1222.28145719937
1731,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,140345.416515903,2006.84131006234
1732,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7334.26202286303,356.7653214369
1733,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5279.67481249309,390.942329468569
1734,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,70390.6957012414,2840.10249864027
1735,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9689.57394839148,420.374836560357
1736,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,29122.8604439337,996.068108610782
1737,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,14564.5867982907,1208.26004999057
1738,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,146882.143848536,2805.8681464813
